Chrom	Start	End	Overlap_Genes	Middle	pGCE_Count	CenterOfRegion
NC_000962.3	3227000	3228000	Rv2917	3227500.0	0	3227500.0
NC_000962.3	3228000	3229000	Rv2917,glnD	3228500.0	0	3228500.0
NC_000962.3	3229000	3230000	glnD	3229500.0	0	3229500.0
NC_000962.3	3230000	3231000	glnD,glnB	3230500.0	0	3230500.0
NC_000962.3	3231000	3232000	glnB,amt	3231500.0	0	3231500.0
NC_000962.3	3232000	3233000	amt,ftsY	3232500.0	0	3232500.0
NC_000962.3	3233000	3234000	ftsY	3233500.0	0	3233500.0
NC_000962.3	3234000	3235000	ftsY,smc	3234500.0	0	3234500.0
NC_000962.3	3235000	3236000	smc	3235500.0	0	3235500.0
NC_000962.3	3236000	3237000	smc	3236500.0	0	3236500.0
NC_000962.3	3237000	3238000	smc,acyP	3237500.0	0	3237500.0
NC_000962.3	3238000	3239000	acyP,Rv2923c,fpg	3238500.0	0	3238500.0
NC_000962.3	3239000	3240000	fpg,rnc	3239500.0	0	3239500.0
NC_000962.3	3240000	3241000	rnc,Rv2926c	3240500.0	0	3240500.0
NC_000962.3	3241000	3242000	Rv2926c,Rv2927c	3241500.0	0	3241500.0
NC_000962.3	3242000	3243000	tesA,Rv2929	3242500.0	0	3242500.0
NC_000962.3	3243000	3244000	Rv2929,fadD26	3243500.0	0	3243500.0
NC_000962.3	3244000	3245000	fadD26	3244500.0	0	3244500.0
NC_000962.3	3245000	3246000	fadD26,ppsA	3245500.0	0	3245500.0
NC_000962.3	3246000	3247000	ppsA	3246500.0	0	3246500.0
NC_000962.3	3247000	3248000	ppsA	3247500.0	2	3247500.0
NC_000962.3	3248000	3249000	ppsA	3248500.0	1	3248500.0
NC_000962.3	3249000	3250000	ppsA	3249500.0	0	3249500.0
NC_000962.3	3250000	3251000	ppsA	3250500.0	0	3250500.0
NC_000962.3	3251000	3252000	ppsA,ppsB	3251500.0	0	3251500.0
NC_000962.3	3252000	3253000	ppsB	3252500.0	1	3252500.0
NC_000962.3	3253000	3254000	ppsB	3253500.0	0	3253500.0
NC_000962.3	3254000	3255000	ppsB	3254500.0	0	3254500.0
NC_000962.3	3255000	3256000	ppsB,ppsC	3255500.0	0	3255500.0
NC_000962.3	3256000	3257000	ppsC	3256500.0	0	3256500.0
NC_000962.3	3257000	3258000	ppsC	3257500.0	0	3257500.0
NC_000962.3	3258000	3259000	ppsC	3258500.0	0	3258500.0
NC_000962.3	3259000	3260000	ppsC	3259500.0	0	3259500.0
NC_000962.3	3260000	3261000	ppsC	3260500.0	0	3260500.0
NC_000962.3	3261000	3262000	ppsC	3261500.0	0	3261500.0
NC_000962.3	3262000	3263000	ppsC,ppsD	3262500.0	0	3262500.0
NC_000962.3	3263000	3264000	ppsD	3263500.0	0	3263500.0
NC_000962.3	3264000	3265000	ppsD	3264500.0	0	3264500.0
NC_000962.3	3265000	3266000	ppsD	3265500.0	0	3265500.0
NC_000962.3	3266000	3267000	ppsD	3266500.0	0	3266500.0
NC_000962.3	3267000	3268000	ppsD,ppsE	3267500.0	0	3267500.0
NC_000962.3	3268000	3269000	ppsE	3268500.0	0	3268500.0
NC_000962.3	3269000	3270000	ppsE	3269500.0	0	3269500.0
NC_000962.3	3270000	3271000	ppsE	3270500.0	0	3270500.0
NC_000962.3	3271000	3272000	ppsE	3271500.0	0	3271500.0
NC_000962.3	3272000	3273000	ppsE,drrA	3272500.0	0	3272500.0
NC_000962.3	3273000	3274000	drrA,drrB	3273500.0	0	3273500.0
NC_000962.3	3274000	3275000	drrB,drrC,papA5	3274500.0	0	3274500.0
NC_000962.3	3275000	3276000	papA5	3275500.0	0	3275500.0
NC_000962.3	3276000	3277000	papA5,mas	3276500.0	0	3276500.0
NC_000962.3	3277000	3278000	mas	3277500.0	0	3277500.0
NC_000962.3	3278000	3279000	mas	3278500.0	0	3278500.0
NC_000962.3	3279000	3280000	mas	3279500.0	0	3279500.0
NC_000962.3	3280000	3281000	mas	3280500.0	0	3280500.0
NC_000962.3	3281000	3282000	mas	3281500.0	0	3281500.0
NC_000962.3	3282000	3283000	mas	3282500.0	0	3282500.0
NC_000962.3	3283000	3284000	fadD28	3283500.0	0	3283500.0
NC_000962.3	3284000	3285000	fadD28	3284500.0	0	3284500.0
NC_000962.3	3285000	3286000	fadD28,mmpL7	3285500.0	0	3285500.0
NC_000962.3	3286000	3287000	mmpL7	3286500.0	0	3286500.0
NC_000962.3	3287000	3288000	mmpL7	3287500.0	0	3287500.0
NC_000962.3	3288000	3289000	Rv2943	3288500.0	0	3288500.0
NC_000962.3	3289000	3290000	Rv2943,Rv2943A,Rv2944	3289500.0	0	3289500.0
NC_000962.3	3290000	3291000	Rv2943A,Rv2944,lppX	3290500.0	0	3290500.0
NC_000962.3	3291000	3292000	lppX,pks1	3291500.0	0	3291500.0
NC_000962.3	3292000	3293000	pks1	3292500.0	0	3292500.0
NC_000962.3	3293000	3294000	pks1	3293500.0	0	3293500.0
NC_000962.3	3294000	3295000	pks1	3294500.0	0	3294500.0
NC_000962.3	3295000	3296000	pks1	3295500.0	0	3295500.0
NC_000962.3	3296000	3297000	pks1,pks15	3296500.0	0	3296500.0
NC_000962.3	3297000	3298000	pks15,fadD22	3297500.0	0	3297500.0
NC_000962.3	3298000	3299000	fadD22	3298500.0	0	3298500.0
NC_000962.3	3299000	3300000	fadD22,Rv2949c	3299500.0	0	3299500.0
NC_000962.3	3300000	3301000	Rv2949c,fadD29	3300500.0	0	3300500.0
NC_000962.3	3301000	3302000	fadD29	3301500.0	0	3301500.0
NC_000962.3	3302000	3303000	fadD29	3302500.0	0	3302500.0
NC_000962.3	3303000	3304000	Rv2951c	3303500.0	0	3303500.0
NC_000962.3	3304000	3305000	Rv2951c,Rv2952	3304500.0	0	3304500.0
NC_000962.3	3305000	3306000	Rv2952,Rv2953	3305500.0	0	3305500.0
NC_000962.3	3306000	3307000	Rv2953,Rv2954c	3306500.0	0	3306500.0
NC_000962.3	3307000	3308000	Rv2954c,Rv2955c	3307500.0	0	3307500.0
NC_000962.3	3308000	3309000	Rv2955c,Rv2956	3308500.0	0	3308500.0
NC_000962.3	3309000	3310000	Rv2956,Rv2957	3309500.0	0	3309500.0
NC_000962.3	3310000	3311000	Rv2957,Rv2958c	3310500.0	0	3310500.0
NC_000962.3	3311000	3312000	Rv2958c	3311500.0	0	3311500.0
NC_000962.3	3312000	3313000	Rv2959c,Rv2960c	3312500.0	0	3312500.0
NC_000962.3	3313000	3314000	Rv2960c,Rv2961,Rv2962c	3313500.0	0	3313500.0
NC_000962.3	3314000	3315000	Rv2962c	3314500.0	0	3314500.0
NC_000962.3	3315000	3316000	Rv2962c,Rv2963	3315500.0	0	3315500.0
NC_000962.3	3316000	3317000	Rv2963,purU	3316500.0	0	3316500.0
NC_000962.3	3317000	3318000	purU	3317500.0	0	3317500.0
NC_000962.3	3318000	3319000	kdtB,Rv2966c	3318500.0	0	3318500.0
NC_000962.3	3319000	3320000	Rv2966c,pca	3319500.0	0	3319500.0
NC_000962.3	3320000	3321000	pca	3320500.0	0	3320500.0
NC_000962.3	3321000	3322000	pca	3321500.0	0	3321500.0
NC_000962.3	3322000	3323000	pca	3322500.0	0	3322500.0
NC_000962.3	3323000	3324000	pca,Rv2968c,Rv2969c	3323500.0	0	3323500.0
NC_000962.3	3324000	3325000	Rv2969c,lipN	3324500.0	0	3324500.0
NC_000962.3	3325000	3326000	lipN,Rv2970A	3325500.0	0	3325500.0
NC_000962.3	3326000	3327000	Rv2970A,Rv2971	3326500.0	0	3326500.0
NC_000962.3	3327000	3328000	Rv2972c,recG	3327500.0	0	3327500.0
NC_000962.3	3328000	3329000	recG	3328500.0	0	3328500.0
NC_000962.3	3329000	3330000	recG,Rv2974c	3329500.0	0	3329500.0
NC_000962.3	3330000	3331000	Rv2974c	3330500.0	0	3330500.0
NC_000962.3	3331000	3332000	Rv2974c,Rv2975c	3331500.0	0	3331500.0
NC_000962.3	3332000	3333000	ung,thiL	3332500.0	0	3332500.0
NC_000962.3	3333000	3334000	thiL,Rv2978c	3333500.0	0	3333500.0
NC_000962.3	3334000	3335000	Rv2978c	3334500.0	0	3334500.0
NC_000962.3	3335000	3336000	Rv2978c,Rv2979c,Rv2980	3335500.0	0	3335500.0
NC_000962.3	3336000	3337000	Rv2980,ddlA	3336500.0	1	3336500.0
NC_000962.3	3337000	3338000	ddlA,gpdA2	3337500.0	0	3337500.0
NC_000962.3	3338000	3339000	gpdA2	3338500.0	0	3338500.0
NC_000962.3	3339000	3340000	Rv2983,ppk1	3339500.0	0	3339500.0
NC_000962.3	3340000	3341000	ppk1	3340500.0	0	3340500.0
NC_000962.3	3341000	3342000	ppk1	3341500.0	0	3341500.0
NC_000962.3	3342000	3343000	ppk1,mutT1	3342500.0	0	3342500.0
NC_000962.3	3343000	3344000	mutT1,hupB	3343500.0	0	3343500.0
NC_000962.3	3344000	3345000	leuD,leuC	3344500.0	0	3344500.0
NC_000962.3	3345000	3346000	leuC	3345500.0	0	3345500.0
NC_000962.3	3346000	3347000	leuC,Rv2989,Rv2990c	3346500.0	0	3346500.0
NC_000962.3	3347000	3348000	Rv2990c,Rv2991	3347500.0	0	3347500.0
NC_000962.3	3348000	3349000	Rv2991,gluU,glnU,gltS	3348500.0	0	3348500.0
NC_000962.3	3349000	3350000	gltS	3349500.0	0	3349500.0
NC_000962.3	3350000	3351000	gltS,Rv2993c	3350500.0	0	3350500.0
NC_000962.3	3351000	3352000	Rv2994	3351500.0	0	3351500.0
NC_000962.3	3352000	3353000	Rv2994,leuB	3352500.0	0	3352500.0
NC_000962.3	3353000	3354000	leuB,serA1	3353500.0	0	3353500.0
NC_000962.3	3354000	3355000	serA1	3354500.0	0	3354500.0
NC_000962.3	3355000	3356000	serA1,Rv2997	3355500.0	0	3355500.0
NC_000962.3	3356000	3357000	Rv2997,Rv2998	3356500.0	0	3356500.0
NC_000962.3	3357000	3358000	Rv2998,Rv2998A,lppY	3357500.0	0	3357500.0
NC_000962.3	3358000	3359000	lppY,Rv3000	3358500.0	0	3358500.0
NC_000962.3	3359000	3360000	Rv3000,ilvC	3359500.0	0	3359500.0
NC_000962.3	3360000	3361000	ilvC,ilvN	3360500.0	0	3360500.0
NC_000962.3	3361000	3362000	ilvN,ilvB1	3361500.0	0	3361500.0
NC_000962.3	3362000	3363000	ilvB1	3362500.0	0	3362500.0
NC_000962.3	3363000	3364000	cfp6,Rv3005c	3363500.0	0	3363500.0
NC_000962.3	3364000	3365000	Rv3005c,lppZ	3364500.0	0	3364500.0
NC_000962.3	3365000	3366000	lppZ,Rv3007c	3365500.0	0	3365500.0
NC_000962.3	3366000	3367000	Rv3007c,Rv3008	3366500.0	0	3366500.0
NC_000962.3	3367000	3368000	Rv3008,gatB	3367500.0	0	3367500.0
NC_000962.3	3368000	3369000	gatB,pfkA	3368500.0	0	3368500.0
NC_000962.3	3369000	3370000	pfkA,gatA	3369500.0	0	3369500.0
NC_000962.3	3370000	3371000	gatA	3370500.0	0	3370500.0
NC_000962.3	3371000	3372000	gatA,gatC,Rv3013	3371500.0	0	3371500.0
NC_000962.3	3372000	3373000	Rv3013,ligA	3372500.0	0	3372500.0
NC_000962.3	3373000	3374000	ligA	3373500.0	0	3373500.0
NC_000962.3	3374000	3375000	ligA,Rv3015c	3374500.0	0	3374500.0
NC_000962.3	3375000	3376000	Rv3015c,lpqA	3375500.0	0	3375500.0
NC_000962.3	3376000	3377000	lpqA,esxQ,PPE46	3376500.0	0	3376500.0
NC_000962.3	3377000	3378000	PPE46	3377500.0	2	3377500.0
NC_000962.3	3378000	3379000	PPE46,PE27A,esxR	3378500.0	0	3378500.0
NC_000962.3	3379000	3380000	esxR,esxS,PPE47	3379500.0	0	3379500.0
NC_000962.3	3380000	3381000	PPE47,PPE48,PE29	3380500.0	0	3380500.0
NC_000962.3	3381000	3382000	Rv3023c	3381500.0	0	3381500.0
NC_000962.3	3382000	3383000	Rv3023c,trmU	3382500.0	0	3382500.0
NC_000962.3	3383000	3384000	trmU,iscS	3383500.0	0	3383500.0
NC_000962.3	3384000	3385000	iscS	3384500.0	0	3384500.0
NC_000962.3	3385000	3386000	iscS,Rv3026c	3385500.0	0	3385500.0
NC_000962.3	3386000	3387000	Rv3026c,Rv3027c	3386500.0	0	3386500.0
NC_000962.3	3387000	3388000	fixB	3387500.0	0	3387500.0
NC_000962.3	3388000	3389000	fixB,fixA	3388500.0	0	3388500.0
NC_000962.3	3389000	3390000	Rv3030,Rv3031	3389500.0	0	3389500.0
NC_000962.3	3390000	3391000	Rv3031	3390500.0	0	3390500.0
NC_000962.3	3391000	3392000	Rv3031,Rv3032	3391500.0	0	3391500.0
NC_000962.3	3392000	3393000	Rv3032,Rv3032A	3392500.0	0	3392500.0
NC_000962.3	3393000	3394000	Rv3032A,Rv3033	3393500.0	0	3393500.0
NC_000962.3	3394000	3395000	Rv3034c	3394500.0	0	3394500.0
NC_000962.3	3395000	3396000	Rv3035	3395500.0	0	3395500.0
NC_000962.3	3396000	3397000	Rv3035,TB22.2	3396500.0	0	3396500.0
NC_000962.3	3397000	3398000	TB22.2,Rv3037c	3397500.0	0	3397500.0
NC_000962.3	3398000	3399000	Rv3037c,Rv3038c	3398500.0	0	3398500.0
NC_000962.3	3399000	3400000	Rv3038c,echA17	3399500.0	0	3399500.0
NC_000962.3	3400000	3401000	echA17,Rv3040c	3400500.0	0	3400500.0
NC_000962.3	3401000	3402000	Rv3040c,Rv3041c,serB2	3401500.0	0	3401500.0
NC_000962.3	3402000	3403000	serB2	3402500.0	0	3402500.0
NC_000962.3	3403000	3404000	serB2,ctaD	3403500.0	0	3403500.0
NC_000962.3	3404000	3405000	ctaD	3404500.0	0	3404500.0
NC_000962.3	3405000	3406000	fecB	3405500.0	0	3405500.0
NC_000962.3	3406000	3407000	fecB,adhC	3406500.0	0	3406500.0
NC_000962.3	3407000	3408000	adhC,Rv3046c	3407500.0	0	3407500.0
NC_000962.3	3408000	3409000	Rv3047c,nrdF2	3408500.0	0	3408500.0
NC_000962.3	3409000	3410000	nrdF2,Rv3049c	3409500.0	0	3409500.0
NC_000962.3	3410000	3411000	Rv3049c	3410500.0	0	3410500.0
NC_000962.3	3411000	3412000	Rv3049c,Rv3050c	3411500.0	0	3411500.0
NC_000962.3	3412000	3413000	nrdE	3412500.0	0	3412500.0
NC_000962.3	3413000	3414000	nrdE	3413500.0	0	3413500.0
NC_000962.3	3414000	3415000	nrdE,nrdI,nrdH	3414500.0	0	3414500.0
NC_000962.3	3415000	3416000	Rv3054c	3415500.0	0	3415500.0
NC_000962.3	3416000	3417000	Rv3055,dinP	3416500.0	0	3416500.0
NC_000962.3	3417000	3418000	dinP,Rv3057c	3417500.0	0	3417500.0
NC_000962.3	3418000	3419000	Rv3057c,Rv3058c	3418500.0	0	3418500.0
NC_000962.3	3419000	3420000	Rv3058c,cyp136	3419500.0	0	3419500.0
NC_000962.3	3420000	3421000	cyp136	3420500.0	0	3420500.0
NC_000962.3	3421000	3422000	Rv3060c	3421500.0	0	3421500.0
NC_000962.3	3422000	3423000	Rv3060c	3422500.0	0	3422500.0
NC_000962.3	3423000	3424000	Rv3060c,fadE22	3423500.0	0	3423500.0
NC_000962.3	3424000	3425000	fadE22	3424500.0	0	3424500.0
NC_000962.3	3425000	3426000	fadE22,ligB	3425500.0	0	3425500.0
NC_000962.3	3426000	3427000	ligB	3426500.0	0	3426500.0
NC_000962.3	3427000	3428000	ligB,cstA	3427500.0	0	3427500.0
NC_000962.3	3428000	3429000	cstA	3428500.0	0	3428500.0
NC_000962.3	3429000	3430000	cstA,Rv3064c	3429500.0	0	3429500.0
NC_000962.3	3430000	3431000	Rv3064c,mmr,Rv3066	3430500.0	0	3430500.0
NC_000962.3	3431000	3432000	Rv3066,Rv3067,alaU,pgmA	3431500.0	0	3431500.0
NC_000962.3	3432000	3433000	pgmA	3432500.0	0	3432500.0
NC_000962.3	3433000	3434000	pgmA,Rv3069	3433500.0	0	3433500.0
NC_000962.3	3434000	3435000	Rv3069,Rv3070,Rv3071	3434500.0	0	3434500.0
NC_000962.3	3435000	3436000	Rv3071,Rv3072c	3435500.0	0	3435500.0
NC_000962.3	3436000	3437000	Rv3072c,Rv3073c,Rv3074	3436500.0	0	3436500.0
NC_000962.3	3437000	3438000	Rv3074	3437500.0	0	3437500.0
NC_000962.3	3438000	3439000	Rv3074,Rv3075c	3438500.0	0	3438500.0
NC_000962.3	3439000	3440000	Rv3076,Rv3077	3439500.0	0	3439500.0
NC_000962.3	3440000	3441000	Rv3077	3440500.0	0	3440500.0
NC_000962.3	3441000	3442000	Rv3077,hab,Rv3079c	3441500.0	0	3441500.0
NC_000962.3	3442000	3443000	Rv3079c,pknK	3442500.0	0	3442500.0
NC_000962.3	3443000	3444000	pknK	3443500.0	0	3443500.0
NC_000962.3	3444000	3445000	pknK	3444500.0	0	3444500.0
NC_000962.3	3445000	3446000	pknK	3445500.0	0	3445500.0
NC_000962.3	3446000	3447000	Rv3081	3446500.0	0	3446500.0
NC_000962.3	3447000	3448000	Rv3081,virS	3447500.0	0	3447500.0
NC_000962.3	3448000	3449000	virS,Rv3083	3448500.0	0	3448500.0
NC_000962.3	3449000	3450000	Rv3083,lipR	3449500.0	0	3449500.0
NC_000962.3	3450000	3451000	lipR,Rv3085	3450500.0	0	3450500.0
NC_000962.3	3451000	3452000	Rv3085,adhD	3451500.0	0	3451500.0
NC_000962.3	3452000	3453000	adhD,Rv3087	3452500.0	0	3452500.0
NC_000962.3	3453000	3454000	Rv3087	3453500.0	0	3453500.0
NC_000962.3	3454000	3455000	Rv3087,tgs4	3454500.0	0	3454500.0
NC_000962.3	3455000	3456000	tgs4,fadD13	3455500.0	0	3455500.0
NC_000962.3	3456000	3457000	fadD13	3456500.0	0	3456500.0
NC_000962.3	3457000	3458000	fadD13	3457500.0	0	3457500.0
NC_000962.3	3458000	3459000	Rv3090	3458500.0	0	3458500.0
NC_000962.3	3459000	3460000	Rv3090,Rv3091	3459500.0	0	3459500.0
NC_000962.3	3460000	3461000	Rv3091,Rv3092c	3460500.0	0	3460500.0
NC_000962.3	3461000	3462000	Rv3092c,Rv3093c	3461500.0	0	3461500.0
NC_000962.3	3462000	3463000	Rv3093c,Rv3094c	3462500.0	0	3462500.0
NC_000962.3	3463000	3464000	Rv3094c,Rv3095	3463500.0	0	3463500.0
NC_000962.3	3464000	3465000	Rv3095,Rv3096	3464500.0	0	3464500.0
NC_000962.3	3465000	3466000	Rv3096,lipY	3465500.0	0	3465500.0
NC_000962.3	3466000	3467000	lipY	3466500.0	0	3466500.0
NC_000962.3	3467000	3468000	lipY,Rv3098c,Rv3098A	3467500.0	0	3467500.0
NC_000962.3	3468000	3469000	Rv3099c	3468500.0	0	3468500.0
NC_000962.3	3469000	3470000	Rv3099c,smpB,ftsX	3469500.0	0	3469500.0
NC_000962.3	3470000	3471000	ftsX,ftsE	3470500.0	0	3470500.0
NC_000962.3	3471000	3472000	ftsE,Rv3103c,Rv3104c	3471500.0	0	3471500.0
NC_000962.3	3472000	3473000	Rv3104c,prfB	3472500.0	0	3472500.0
NC_000962.3	3473000	3474000	prfB	3473500.0	0	3473500.0
NC_000962.3	3474000	3475000	fprA	3474500.0	0	3474500.0
NC_000962.3	3475000	3476000	fprA,agpS	3475500.0	0	3475500.0
NC_000962.3	3476000	3477000	agpS	3476500.0	0	3476500.0
NC_000962.3	3477000	3478000	Rv3108,moaA1	3477500.0	0	3477500.0
NC_000962.3	3478000	3479000	moaA1,moaB1	3478500.0	0	3478500.0
NC_000962.3	3479000	3480000	moaB1,moaC1,moaD1	3479500.0	0	3479500.0
NC_000962.3	3480000	3481000	Rv3113,Rv3114	3480500.0	0	3480500.0
NC_000962.3	3481000	3482000	Rv3114,Rv3115	3481500.0	0	3481500.0
NC_000962.3	3482000	3483000	Rv3115,moeB2	3482500.0	0	3482500.0
NC_000962.3	3483000	3484000	moeB2,cysA3	3483500.0	0	3483500.0
NC_000962.3	3484000	3485000	cysA3,sseC1	3484500.0	0	3484500.0
NC_000962.3	3485000	3486000	sseC1,moaE1,Rv3120	3485500.0	0	3485500.0
NC_000962.3	3486000	3487000	Rv3120,cyp141	3486500.0	0	3486500.0
NC_000962.3	3487000	3488000	cyp141	3487500.0	0	3487500.0
NC_000962.3	3488000	3489000	Rv3122,Rv3123	3488500.0	0	3488500.0
NC_000962.3	3489000	3490000	Rv3123,moaR1	3489500.0	0	3489500.0
NC_000962.3	3490000	3491000	moaR1,PPE49	3490500.0	0	3490500.0
NC_000962.3	3491000	3492000	PPE49,Rv3126c	3491500.0	0	3491500.0
NC_000962.3	3492000	3493000	Rv3126c,Rv3127	3492500.0	0	3492500.0
NC_000962.3	3493000	3494000	Rv3127,Rv3128c	3493500.0	0	3493500.0
NC_000962.3	3494000	3495000	Rv3128c,Rv3129,tgs1	3494500.0	0	3494500.0
NC_000962.3	3495000	3496000	tgs1	3495500.0	0	3495500.0
NC_000962.3	3496000	3497000	tgs1,Rv3131	3496500.0	0	3496500.0
NC_000962.3	3497000	3498000	Rv3131,devS	3497500.0	0	3497500.0
NC_000962.3	3498000	3499000	devS	3498500.0	0	3498500.0
NC_000962.3	3499000	3500000	devS,devR,Rv3134c	3499500.0	0	3499500.0
NC_000962.3	3500000	3501000	Rv3134c	3500500.0	0	3500500.0
NC_000962.3	3501000	3502000	PPE50,PPE51	3501500.0	0	3501500.0
NC_000962.3	3502000	3503000	PPE51,Rv3136A	3502500.0	0	3502500.0
NC_000962.3	3503000	3504000	Rv3136A,Rv3137	3503500.0	0	3503500.0
NC_000962.3	3504000	3505000	Rv3137,pflA	3504500.0	0	3504500.0
NC_000962.3	3505000	3506000	pflA,fadE24	3505500.0	0	3505500.0
NC_000962.3	3506000	3507000	fadE24,fadE23	3506500.0	0	3506500.0
NC_000962.3	3507000	3508000	fadE23	3507500.0	0	3507500.0
NC_000962.3	3508000	3509000	fadB4	3508500.0	0	3508500.0
NC_000962.3	3509000	3510000	fadB4,Rv3142c,Rv3143	3509500.0	0	3509500.0
NC_000962.3	3510000	3511000	Rv3143,PPE52	3510500.0	0	3510500.0
NC_000962.3	3511000	3512000	PPE52,nuoA	3511500.0	0	3511500.0
NC_000962.3	3512000	3513000	nuoA,nuoB,nuoC	3512500.0	0	3512500.0
NC_000962.3	3513000	3514000	nuoC,nuoD	3513500.0	0	3513500.0
NC_000962.3	3514000	3515000	nuoD,nuoE	3514500.0	0	3514500.0
NC_000962.3	3515000	3516000	nuoE,nuoF	3515500.0	0	3515500.0
NC_000962.3	3516000	3517000	nuoF,nuoG	3516500.0	0	3516500.0
NC_000962.3	3517000	3518000	nuoG	3517500.0	0	3517500.0
NC_000962.3	3518000	3519000	nuoG	3518500.0	0	3518500.0
NC_000962.3	3519000	3520000	nuoG,nuoH	3519500.0	0	3519500.0
NC_000962.3	3520000	3521000	nuoH,nuoI	3520500.0	0	3520500.0
NC_000962.3	3521000	3522000	nuoI,nuoJ,nuoK	3521500.0	0	3521500.0
NC_000962.3	3522000	3523000	nuoK,nuoL	3522500.0	0	3522500.0
NC_000962.3	3523000	3524000	nuoL	3523500.0	0	3523500.0
NC_000962.3	3524000	3525000	nuoL,nuoM	3524500.0	0	3524500.0
NC_000962.3	3525000	3526000	nuoM,nuoN	3525500.0	0	3525500.0
NC_000962.3	3526000	3527000	nuoN	3526500.0	0	3526500.0
NC_000962.3	3527000	3528000	nuoN,PPE53	3527500.0	0	3527500.0
NC_000962.3	3528000	3529000	PPE53	3528500.0	1	3528500.0
NC_000962.3	3529000	3530000	PPE53,Rv3160c,Rv3161c	3529500.0	0	3529500.0
NC_000962.3	3530000	3531000	Rv3161c	3530500.0	0	3530500.0
NC_000962.3	3531000	3532000	Rv3161c,Rv3162c,Rv3163c	3531500.0	0	3531500.0
NC_000962.3	3532000	3533000	Rv3163c,moxR3	3532500.0	0	3532500.0
NC_000962.3	3533000	3534000	moxR3,Rv3165c	3533500.0	0	3533500.0
NC_000962.3	3534000	3535000	Rv3165c,Rv3166c	3534500.0	0	3534500.0
NC_000962.3	3535000	3536000	Rv3166c,Rv3167c	3535500.0	0	3535500.0
NC_000962.3	3536000	3537000	Rv3167c,Rv3168	3536500.0	0	3536500.0
NC_000962.3	3537000	3538000	Rv3168,Rv3169	3537500.0	0	3537500.0
NC_000962.3	3538000	3539000	Rv3169,aofH	3538500.0	0	3538500.0
NC_000962.3	3539000	3540000	aofH,hpx	3539500.0	0	3539500.0
NC_000962.3	3540000	3541000	hpx,Rv3172c	3540500.0	0	3540500.0
NC_000962.3	3541000	3542000	Rv3172c,Rv3173c	3541500.0	0	3541500.0
NC_000962.3	3542000	3543000	Rv3173c,Rv3174,Rv3175	3542500.0	0	3542500.0
NC_000962.3	3543000	3544000	Rv3175	3543500.0	0	3543500.0
NC_000962.3	3544000	3545000	Rv3175,mesT	3544500.0	0	3544500.0
NC_000962.3	3545000	3546000	mesT,Rv3177	3545500.0	0	3545500.0
NC_000962.3	3546000	3547000	Rv3177,Rv3178	3546500.0	0	3546500.0
NC_000962.3	3547000	3548000	Rv3179	3547500.0	0	3547500.0
NC_000962.3	3548000	3549000	Rv3179	3548500.0	0	3548500.0
NC_000962.3	3549000	3550000	Rv3180c,Rv3181c	3549500.0	0	3549500.0
NC_000962.3	3550000	3551000	Rv3181c,Rv3182,Rv3183	3550500.0	0	3550500.0
NC_000962.3	3551000	3552000	Rv3183,Rv3184,Rv3185	3551500.0	0	3551500.0
NC_000962.3	3552000	3553000	Rv3185,Rv3186	3552500.0	0	3552500.0
NC_000962.3	3553000	3554000	Rv3186,Rv3187	3553500.0	0	3553500.0
NC_000962.3	3554000	3555000	Rv3187,Rv3188,Rv3189	3554500.0	0	3554500.0
NC_000962.3	3555000	3556000	Rv3189,Rv3190c	3555500.0	0	3555500.0
NC_000962.3	3556000	3557000	Rv3190c,Rv3190A	3556500.0	0	3556500.0
NC_000962.3	3557000	3558000	Rv3190A,Rv3191c	3557500.0	0	3557500.0
NC_000962.3	3558000	3559000	Rv3191c	3558500.0	0	3558500.0
NC_000962.3	3559000	3560000	metU,Rv3192	3559500.0	0	3559500.0
NC_000962.3	3560000	3561000	Rv3192,Rv3193c	3560500.0	0	3560500.0
NC_000962.3	3561000	3562000	Rv3193c	3561500.0	0	3561500.0
NC_000962.3	3562000	3563000	Rv3193c	3562500.0	0	3562500.0
NC_000962.3	3563000	3564000	Rv3193c,Rv3194c	3563500.0	0	3563500.0
NC_000962.3	3564000	3565000	Rv3194c,Rv3195	3564500.0	0	3564500.0
NC_000962.3	3565000	3566000	Rv3195,Rv3196	3565500.0	0	3565500.0
NC_000962.3	3566000	3567000	Rv3196,Rv3196A	3566500.0	0	3566500.0
NC_000962.3	3567000	3568000	Rv3197	3567500.0	0	3567500.0
NC_000962.3	3568000	3569000	Rv3197,whiB7	3568500.0	0	3568500.0
NC_000962.3	3569000	3570000	uvrD2	3569500.0	0	3569500.0
NC_000962.3	3570000	3571000	uvrD2	3570500.0	0	3570500.0
NC_000962.3	3571000	3572000	uvrD2,Rv3198A,nudC	3571500.0	0	3571500.0
NC_000962.3	3572000	3573000	nudC,Rv3200c	3572500.0	0	3572500.0
NC_000962.3	3573000	3574000	Rv3200c,Rv3201c	3573500.0	0	3573500.0
NC_000962.3	3574000	3575000	Rv3201c	3574500.0	0	3574500.0
NC_000962.3	3575000	3576000	Rv3201c	3575500.0	0	3575500.0
NC_000962.3	3576000	3577000	Rv3201c	3576500.0	0	3576500.0
NC_000962.3	3577000	3578000	Rv3201c,Rv3202c	3577500.0	0	3577500.0
NC_000962.3	3578000	3579000	Rv3202c	3578500.0	0	3578500.0
NC_000962.3	3579000	3580000	Rv3202c	3579500.0	0	3579500.0
