EventID	start_0based	end_1based	Overlap_Genes	HomologTargetID	Hm_Overlap_Genes	Target_Start	Target_End	NumMatch_SNPs	Total_SNPs	P_SNPMatch	NumMatch_Kmers	Total_Kmers	P_KmerMatch	Dist_Event_To_Hm
Event_277	3883625	3883845	Rv3466	Rv0094c,Rv0095c-H37Rv-103705-105090	Rv0094c,Rv0095c	103705	105090	7	8	0.875	9	63	0.1429	632194.5
Event_277	3883625	3883845	Rv3466	Rv1587c,Rv1588c-H37Rv-1788513-1789825	Rv1587c,Rv1588c	1788513	1789825	1	8	0.125	0	63	0.0	2094566.0
Event_278	3883663	3883860	Rv3466	Rv0094c,Rv0095c-H37Rv-103705-105090	Rv0094c,Rv0095c	103705	105090	25	26	0.9615	112	127	0.8819	632168.0
Event_278	3883663	3883860	Rv3466	Rv1587c,Rv1588c-H37Rv-1788513-1789825	Rv1587c,Rv1588c	1788513	1789825	0	26	0.0	0	127	0.0	2094592.5
Event_279	3883663	3883915	Rv3466	Rv0094c,Rv0095c-H37Rv-103705-105090	Rv0094c,Rv0095c	103705	105090	22	24	0.9167	93	123	0.7561	632140.5
Event_279	3883663	3883915	Rv3466	Rv1587c,Rv1588c-H37Rv-1788513-1789825	Rv1587c,Rv1588c	1788513	1789825	0	24	0.0	0	123	0.0	2094620.0
Event_280	3883663	3883915	Rv3466	Rv0094c,Rv0095c-H37Rv-103705-105090	Rv0094c,Rv0095c	103705	105090	9	11	0.8182	31	88	0.3523	632140.5
Event_280	3883663	3883915	Rv3466	Rv1587c,Rv1588c-H37Rv-1788513-1789825	Rv1587c,Rv1588c	1788513	1789825	0	11	0.0	0	88	0.0	2094620.0
Event_281	3883682	3883711	Rv3466	Rv0094c,Rv0095c-H37Rv-103705-105090	Rv0094c,Rv0095c	103705	105090	5	5	1.0	20	33	0.6061	632233.0
Event_281	3883682	3883711	Rv3466	Rv1587c,Rv1588c-H37Rv-1788513-1789825	Rv1587c,Rv1588c	1788513	1789825	0	5	0.0	0	33	0.0	2094527.5
Event_282	3883682	3883711	Rv3466	Rv0094c,Rv0095c-H37Rv-103705-105090	Rv0094c,Rv0095c	103705	105090	5	5	1.0	20	33	0.6061	632233.0
Event_282	3883682	3883711	Rv3466	Rv1587c,Rv1588c-H37Rv-1788513-1789825	Rv1587c,Rv1588c	1788513	1789825	0	5	0.0	0	33	0.0	2094527.5
Event_283	3883682	3883797	Rv3466	Rv0094c,Rv0095c-H37Rv-103705-105090	Rv0094c,Rv0095c	103705	105090	4	5	0.8	5	30	0.1667	632190.0
Event_283	3883682	3883797	Rv3466	Rv1587c,Rv1588c-H37Rv-1788513-1789825	Rv1587c,Rv1588c	1788513	1789825	0	5	0.0	0	30	0.0	2094570.5
Event_284	3883682	3883915	Rv3466	Rv0094c,Rv0095c-H37Rv-103705-105090	Rv0094c,Rv0095c	103705	105090	6	7	0.8571	20	55	0.3636	632131.0
Event_284	3883682	3883915	Rv3466	Rv1587c,Rv1588c-H37Rv-1788513-1789825	Rv1587c,Rv1588c	1788513	1789825	0	7	0.0	0	55	0.0	2094629.5
Event_285	3883682	3883915	Rv3466	Rv0094c,Rv0095c-H37Rv-103705-105090	Rv0094c,Rv0095c	103705	105090	7	9	0.7778	20	67	0.2985	632131.0
Event_285	3883682	3883915	Rv3466	Rv1587c,Rv1588c-H37Rv-1788513-1789825	Rv1587c,Rv1588c	1788513	1789825	0	9	0.0	0	67	0.0	2094629.5
Event_286	3883682	3884871	Rv3466,Rv3467	Rv0094c,Rv0095c-H37Rv-103705-105090	Rv0094c,Rv0095c	103705	105090	7	13	0.5385	20	103	0.1942	631653.0
Event_286	3883682	3884871	Rv3466,Rv3467	Rv1587c,Rv1588c-H37Rv-1788513-1789825	Rv1587c,Rv1588c	1788513	1789825	0	13	0.0	0	103	0.0	2095107.5
Event_287	3883767	3883860	Rv3466	Rv0094c,Rv0095c-H37Rv-103705-105090	Rv0094c,Rv0095c	103705	105090	18	19	0.9474	80	95	0.8421	632116.0
Event_287	3883767	3883860	Rv3466	Rv1587c,Rv1588c-H37Rv-1788513-1789825	Rv1587c,Rv1588c	1788513	1789825	0	19	0.0	0	95	0.0	2094644.5
Event_288	3883792	3883860	Rv3466	Rv0094c,Rv0095c-H37Rv-103705-105090	Rv0094c,Rv0095c	103705	105090	14	15	0.9333	45	76	0.5921	632103.5
Event_288	3883792	3883860	Rv3466	Rv1587c,Rv1588c-H37Rv-1788513-1789825	Rv1587c,Rv1588c	1788513	1789825	0	15	0.0	0	76	0.0	2094657.0
Event_289	3884730	3884851	Rv3467	Rv0094c,Rv0095c-H37Rv-103705-105090	Rv0094c,Rv0095c	103705	105090	0	6	0.0	0	39	0.0	631139.0
Event_289	3884730	3884851	Rv3467	Rv1587c,Rv1588c-H37Rv-1788513-1789825	Rv1587c,Rv1588c	1788513	1789825	0	6	0.0	0	39	0.0	2095621.5
Event_290	3894587	3895342	PPE60	PE13,PPE18-H37Rv-1338923-1340433	PE13,PPE18	1338923	1340433	21	27	0.7778	143	161	0.8882	1856245.5
Event_290	3894587	3895342	PPE60	PPE19-H37Rv-1532461-1533653	PPE19	1532461	1533653	16	27	0.5926	83	161	0.5155	2049624.5
Event_291	3895054	3895116	PPE60	PPE19-H37Rv-1532461-1533653	PPE19	1532461	1533653	20	20	1.0	50	71	0.7042	2049504.0
Event_291	3895054	3895116	PPE60	PE13,PPE18-H37Rv-1338923-1340433	PE13,PPE18	1338923	1340433	4	20	0.2	4	71	0.0563	1856125.0
Event_292	3895054	3895116	PPE60	PPE19-H37Rv-1532461-1533653	PPE19	1532461	1533653	20	20	1.0	50	71	0.7042	2049504.0
Event_292	3895054	3895116	PPE60	PE13,PPE18-H37Rv-1338923-1340433	PE13,PPE18	1338923	1340433	4	20	0.2	4	71	0.0563	1856125.0
Event_293	3895054	3895185	PPE60	PPE19-H37Rv-1532461-1533653	PPE19	1532461	1533653	27	33	0.8182	95	116	0.819	2049469.5
Event_293	3895054	3895185	PPE60	PE13,PPE18-H37Rv-1338923-1340433	PE13,PPE18	1338923	1340433	12	33	0.3636	15	116	0.1293	1856090.5
Event_294	3895066	3895082	PPE60	PE13,PPE18-H37Rv-1338923-1340433	PE13,PPE18	1338923	1340433	7	7	1.0	26	26	1.0	1856136.0
Event_294	3895066	3895082	PPE60	PPE19-H37Rv-1532461-1533653	PPE19	1532461	1533653	3	7	0.4286	4	26	0.1538	2049515.0
Event_295	3895066	3895257	PPE60	PE13,PPE18-H37Rv-1338923-1340433	PE13,PPE18	1338923	1340433	22	25	0.88	110	115	0.9565	1856048.5
Event_295	3895066	3895257	PPE60	PPE19-H37Rv-1532461-1533653	PPE19	1532461	1533653	10	25	0.4	18	115	0.1565	2049427.5
Event_296	3895145	3895159	PPE60	PE13,PPE18-H37Rv-1338923-1340433	PE13,PPE18	1338923	1340433	3	7	0.4286	0	24	0.0	1856058.0
Event_296	3895145	3895159	PPE60	PPE19-H37Rv-1532461-1533653	PPE19	1532461	1533653	1	7	0.1429	24	24	1.0	2049437.0
Event_297	3895246	3895282	PPE60	PE13,PPE18-H37Rv-1338923-1340433	PE13,PPE18	1338923	1340433	4	5	0.8	28	44	0.6364	1855946.0
Event_297	3895246	3895282	PPE60	PPE19-H37Rv-1532461-1533653	PPE19	1532461	1533653	3	5	0.6	25	44	0.5682	2049325.0
Event_299	3932005	3932048	PE_PGRS54	PE_PGRS57-H37Rv-3945777-3950073	PE_PGRS57	3945777	3950073	0	6	0.0	3	33	0.0909	15898.5
Event_300	3932494	3932601	PE_PGRS54	PE_PGRS57-H37Rv-3945777-3950073	PE_PGRS57	3945777	3950073	7	15	0.4667	9	40	0.225	15377.5
Event_300	3932494	3932601	PE_PGRS54	PE_PGRS54-H37Rv-3934919-3936438	PE_PGRS54	3934919	3936438	1	15	0.0667	1	40	0.025	3131.0
Event_301	3932779	3932814	PE_PGRS54	PE_PGRS54-H37Rv-3934919-3936438	PE_PGRS54	3934919	3936438	4	7	0.5714	0	15	0.0	2882.0
Event_301	3932779	3932814	PE_PGRS54	PE_PGRS57-H37Rv-3945777-3950073	PE_PGRS57	3945777	3950073	1	7	0.1429	6	15	0.4	15128.5
Event_302	3932795	3932876	PE_PGRS54	PE_PGRS54-H37Rv-3934919-3936438	PE_PGRS54	3934919	3936438	3	4	0.75	0	13	0.0	2843.0
Event_302	3932795	3932876	PE_PGRS54	PE_PGRS57-H37Rv-3945777-3950073	PE_PGRS57	3945777	3950073	0	4	0.0	13	13	1.0	15089.5
Event_303	3932896	3932972	PE_PGRS54	PE_PGRS57-H37Rv-3945777-3950073	PE_PGRS57	3945777	3950073	2	7	0.2857	12	19	0.6316	14991.0
Event_303	3932896	3932972	PE_PGRS54	PE_PGRS54-H37Rv-3934919-3936438	PE_PGRS54	3934919	3936438	1	7	0.1429	2	19	0.1053	2744.5
Event_304	3932918	3932929	PE_PGRS54	PE_PGRS57-H37Rv-3945777-3950073	PE_PGRS57	3945777	3950073	1	4	0.25	7	7	1.0	15001.5
Event_304	3932918	3932929	PE_PGRS54	PE_PGRS54-H37Rv-3934919-3936438	PE_PGRS54	3934919	3936438	1	4	0.25	1	7	0.1429	2755.0
Event_305	3934000	3934025	PE_PGRS54	PE_PGRS57-H37Rv-3945777-3950073	PE_PGRS57	3945777	3950073	1	4	0.25	0	22	0.0	13912.5
Event_305	3934000	3934025	PE_PGRS54	PE_PGRS54-H37Rv-3935096-3936438	PE_PGRS54	3935096	3936438	0	4	0.0	0	22	0.0	1754.5
Event_306	3934000	3934091	PE_PGRS54	PE_PGRS54-H37Rv-3935096-3936438	PE_PGRS54	3935096	3936438	0	8	0.0	10	26	0.3846	1721.5
Event_306	3934000	3934091	PE_PGRS54	PE_PGRS57-H37Rv-3945777-3950073	PE_PGRS57	3945777	3950073	0	8	0.0	6	26	0.2308	13879.5
Event_307	3934000	3934091	PE_PGRS54	PE_PGRS54-H37Rv-3935096-3936438	PE_PGRS54	3935096	3936438	0	8	0.0	10	26	0.3846	1721.5
Event_307	3934000	3934091	PE_PGRS54	PE_PGRS57-H37Rv-3945777-3950073	PE_PGRS57	3945777	3950073	0	8	0.0	6	26	0.2308	13879.5
Event_308	3934000	3934096	PE_PGRS54	PE_PGRS54-H37Rv-3935096-3936438	PE_PGRS54	3935096	3936438	1	10	0.1	10	26	0.3846	1719.0
Event_308	3934000	3934096	PE_PGRS54	PE_PGRS57-H37Rv-3945777-3950073	PE_PGRS57	3945777	3950073	1	10	0.1	6	26	0.2308	13877.0
Event_309	3934811	3934822	PE_PGRS54	PE_PGRS57-H37Rv-3945777-3950073	PE_PGRS57	3945777	3950073	3	5	0.6	0	1	0.0	13108.5
Event_310	3935305	3935379	PE_PGRS54	PE_PGRS54-H37Rv-3932420-3933969	PE_PGRS54	3932420	3933969	4	4	1.0	5	9	0.5556	2147.5
Event_310	3935305	3935379	PE_PGRS54	PE_PGRS54-H37Rv-3933272-3934572	PE_PGRS54	3933272	3934572	4	4	1.0	5	9	0.5556	1420.0
Event_311	3935334	3935459	PE_PGRS54	PE_PGRS54-H37Rv-3932420-3933969	PE_PGRS54	3932420	3933969	1	4	0.25	1	9	0.1111	2202.0
Event_311	3935334	3935459	PE_PGRS54	PE_PGRS54-H37Rv-3933272-3934572	PE_PGRS54	3933272	3934572	1	4	0.25	0	9	0.0	1474.5
Event_312	3935334	3935494	PE_PGRS54	PE_PGRS54-H37Rv-3932420-3933969	PE_PGRS54	3932420	3933969	2	5	0.4	0	0	0.0	2219.5
Event_312	3935334	3935494	PE_PGRS54	PE_PGRS54-H37Rv-3933272-3934572	PE_PGRS54	3933272	3934572	2	5	0.4	0	0	0.0	1492.0
Event_313	3935446	3935494	PE_PGRS54	PE_PGRS54-H37Rv-3932420-3933969	PE_PGRS54	3932420	3933969	1	6	0.1667	0	6	0.0	2275.5
Event_313	3935446	3935494	PE_PGRS54	PE_PGRS54-H37Rv-3933272-3934572	PE_PGRS54	3933272	3934572	1	6	0.1667	0	6	0.0	1548.0
Event_314	3935447	3935494	PE_PGRS54	PE_PGRS54-H37Rv-3932420-3933969	PE_PGRS54	3932420	3933969	1	4	0.25	0	0	0.0	2276.0
Event_314	3935447	3935494	PE_PGRS54	PE_PGRS54-H37Rv-3933272-3934572	PE_PGRS54	3933272	3934572	1	4	0.25	0	0	0.0	1548.5
Event_315	3941496	3941516	PE_PGRS55	PE_PGRS57,fadD19-H37Rv-3946927-3951329	PE_PGRS57,fadD19	3946927	3951329	2	4	0.5	3	11	0.2727	7622.0
Event_316	3941496	3941516	PE_PGRS55	PE_PGRS57,fadD19-H37Rv-3946927-3951329	PE_PGRS57,fadD19	3946927	3951329	2	4	0.5	3	11	0.2727	7622.0
Event_317	3943144	3943175	PE_PGRS56	PE_PGRS57,fadD19-H37Rv-3946927-3951329	PE_PGRS57,fadD19	3946927	3951329	2	10	0.2	1	23	0.0435	5968.5
Event_318	3947412	3947425	PE_PGRS57	PE_PGRS54-H37Rv-3930988-3935266	PE_PGRS54	3930988	3935266	5	5	1.0	0	0	0.0	14291.5
Event_318	3947412	3947425	PE_PGRS57	PE_PGRS55,PE_PGRS56,fadD18-H37Rv-3941407-3945597	PE_PGRS55,PE_PGRS56,fadD18	3941407	3945597	0	5	0.0	0	0	0.0	3916.5
Event_319	3947412	3947425	PE_PGRS57	PE_PGRS54-H37Rv-3930988-3935266	PE_PGRS54	3930988	3935266	5	5	1.0	13	22	0.5909	14291.5
Event_319	3947412	3947425	PE_PGRS57	PE_PGRS55,PE_PGRS56,fadD18-H37Rv-3941407-3945597	PE_PGRS55,PE_PGRS56,fadD18	3941407	3945597	0	5	0.0	3	22	0.1364	3916.5
Event_320	3947412	3947425	PE_PGRS57	PE_PGRS54-H37Rv-3930988-3935266	PE_PGRS54	3930988	3935266	6	6	1.0	22	22	1.0	14291.5
Event_320	3947412	3947425	PE_PGRS57	PE_PGRS55,PE_PGRS56,fadD18-H37Rv-3941407-3945597	PE_PGRS55,PE_PGRS56,fadD18	3941407	3945597	0	6	0.0	3	22	0.1364	3916.5
Event_322	4060099	4060230	esxV	esxK,esxL-H37Rv-1340658-1341288	esxK,esxL	1340658	1341288	2	4	0.5	20	41	0.4878	1692340.5
Event_322	4060099	4060230	esxV	esxO,esxP-H37Rv-2625889-2626510	esxO,esxP	2625889	2626510	2	4	0.5	15	41	0.3659	1433965.0
Event_322	4060099	4060230	esxV	esxM,esxN-H37Rv-2030346-2030978	esxM,esxN	2030346	2030978	2	4	0.5	4	41	0.0976	2029502.5
Event_322	4060099	4060230	esxV	esxI,esxJ-H37Rv-1160543-1161151	esxI,esxJ	1160543	1161151	0	4	0.0	41	41	1.0	1512214.5
Event_323	4221543	4221619	Rv3776	Rv2100-H37Rv-2358502-2360031	Rv2100	2358502	2360031	7	7	1.0	60	65	0.9231	1862314.5
Event_324	4253575	4253583	Rv3798	Rv1313c-H37Rv-1468141-1469654	Rv1313c	1468141	1469654	0	4	0.0	16	16	1.0	1626850.5
