Chrom	Start	End	NucDiv	OverlapGenes	Middle	NucDiv_kb	NucDiv_Z	NucDiv_ModZ	IsNucDivHotspot	N_HmMapAln_PR_Ovrlap	OvrlapWi_HmMapAln_PR	N_HmMapAln_LR_Ovrlap	OvrlapWi_HmMapAln_LR	N_LCR_Ovrlap	OvrlapWi_LowComplexityRegion	N_LowPmap_Ovrlap	OvrlapWi_LowPmap	PLC_Mask_Count	PLC_Mask_Ovrlap	N_mGCE	N_pGCE	N_Ovrlap_ParalogAlns	Num_PR_SNPs_All	Num_PR_SNPs_Unq
NC_000962.3	3055000	3056000	0.000279862	PE_PGRS47,Rv2742c	3055500.0	0.279862	-0.0697433105362536	0.429929333487535	False	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0
NC_000962.3	3056000	3057000	0.000432818	Rv2742c,Rv2743c	3056500.0	0.432818	0.1994356661341214	1.1756543727005284	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3057000	3058000	0.000359596	Rv2743c,35kd_ag	3057500.0	0.359596	0.0705762357766447	0.8186662269510725	False	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
NC_000962.3	3058000	3059000	2.64021e-05	35kd_ag,clgR,pgsA3	3058500.0	0.0264020999999999	-0.5157936551384635	-0.805794625470737	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3059000	3060000	0.000474181	pgsA3,argA,ftsK	3059500.0	0.474181	0.272228168631681	1.3773164506639104	False	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
NC_000962.3	3060000	3061000	1.3201e-05	ftsK	3060500.0	0.013201	-0.5390255557433647	-0.8701555581255828	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3061000	3062000	0.000191855	ftsK	3061500.0	0.191855	-0.2246220612869905	0.0008580742625427	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3062000	3063000	0.000137291	ftsK,Rv2749,Rv2750	3062500.0	0.137291	-0.3206462884048698	-0.2651644488134906	False	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
NC_000962.3	3063000	3064000	9.20552e-05	Rv2750,Rv2751	3063500.0	0.0920552	-0.4002543217796034	-0.4857080608903698	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3064000	3065000	0.000223361	Rv2751,Rv2752c	3064500.0	0.223361	-0.1691763590002097	0.1544631181015852	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3065000	3066000	7.92062e-05	Rv2752c	3065500.0	0.0792062	-0.422866580672603	-0.5483523574779359	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3066000	3067000	3.96031e-05	Rv2752c,dapA	3066500.0	0.0396031	-0.4925619305181437	-0.7414341803580851	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3067000	3068000	0.000161757	dapA,thyX	3067500.0	0.161757	-0.2775899006644909	-0.1458823754761576	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3068000	3069000	0.000144507	hsdS.1,hsdM	3068500.0	0.144507	-0.3079472409948079	-0.2299834040492384	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3069000	3070000	0.000839057	hsdM	3069500.0	0.839057	0.9143536706818116	3.156240908729499	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3070000	3071000	0.000264901	hsdM,vapC21,vapB21,vapC42	3070500.0	0.264901	-0.0960723637931738	0.3569881457494561	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3071000	3072000	5.28041e-05	vapC42,vapB42,hsdS	3071500.0	0.0528041	-0.469330205897824	-0.6770737352454336	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3072000	3073000	0.000323337	hsdS,Rv2762c	3072500.0	0.323337	0.0067659863252264	0.6418883026014297	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3073000	3074000	0.000241139	Rv2762c,dfrA,thyA	3073500.0	0.241139	-0.1378898200789126	0.2411383694622941	False	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
NC_000962.3	3074000	3075000	0.000284966	thyA,Rv2765	3074500.0	0.284966	-0.0607610574901123	0.4548134871012744	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3075000	3076000	0.000115113	Rv2765,Rv2766c	3075500.0	0.115113	-0.3596761489176681	-0.373291556737768	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3076000	3077000	0.000139418	Rv2766c,Rv2767c,PPE43	3076500.0	0.139418	-0.3169030963537054	-0.2547944263337839	False	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
NC_000962.3	3077000	3078000	0.000227258	PPE43	3077500.0	0.227258	-0.1623182398542824	0.173462637426182	False	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
NC_000962.3	3078000	3079000	0.000858947	PPE43,PE27	3078500.0	0.858947	0.9493570039670292	3.2532130512407207	False	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0
NC_000962.3	3079000	3080000	0.000757035	PPE44	3079500.0	0.757035	0.7700075971413326	2.756349049852906	False	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
NC_000962.3	3080000	3081000	0.000232338	PPE44,Rv2771c	3080500.0	0.232338	-0.1533782231077311	0.1982297809132109	False	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
NC_000962.3	3081000	3082000	7.92062e-05	Rv2771c,Rv2772c,dapB	3081500.0	0.0792062	-0.422866580672603	-0.5483523574779359	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3082000	3083000	1.3201e-05	dapB,Rv2774c,Rv2775	3082500.0	0.013201	-0.5390255557433647	-0.8701555581255828	False	1	1	0	0	0	0	2	1	1	1	0	0	1	20	20
NC_000962.3	3083000	3084000	0.000125674	Rv2775,Rv2776c	3083500.0	0.1256739999999999	-0.3410904172522491	-0.321802225563258	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3084000	3085000	5.26281e-05	Rv2776c,Rv2777c	3084500.0	0.0526281	-0.4696399387614841	-0.6779318095079762	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3085000	3086000	0.000117753	Rv2777c,Rv2778c	3085500.0	0.117753	-0.3550301559627674	-0.360420442799627	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3086000	3087000	0.000864051	Rv2778c,Rv2779c,ald	3086500.0	0.864051	0.9583392570131708	3.2780972048544603	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3087000	3088000	2.64021e-05	ald,Rv2781c	3087500.0	0.0264020999999999	-0.5157936551384635	-0.805794625470737	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3088000	3089000	0.000419969	Rv2781c	3088500.0	0.419969	0.1768234072411218	1.1130100761129622	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3089000	3090000	0.00030292	pepR	3089500.0	0.3029199999999999	-0.0291647857051551	0.5423468127245257	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3090000	3091000	2.64021e-05	pepR,gpsI	3090500.0	0.0264020999999999	-0.5157936551384635	-0.805794625470737	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3091000	3092000	0.000246947	gpsI	3091500.0	0.246947	-0.127668635578131	0.2694548201262044	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3092000	3093000	0.000186399	gpsI,lppU	3092500.0	0.1863989999999999	-0.2342237800604519	-0.0257422278762825	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3093000	3094000	0.00025874	lppU,rpsO,ribF	3093500.0	0.2587399999999999	-0.1069147738670917	0.3269506711385136	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3094000	3095000	3.96031e-05	ribF	3094500.0	0.0396031	-0.4925619305181437	-0.7414341803580851	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3095000	3096000	2.64021e-05	Rv2787	3095500.0	0.0264020999999999	-0.5157936551384635	-0.805794625470737	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3096000	3097000	0.000195023	Rv2787,sirR	3096500.0	0.195023	-0.2190468697411096	0.016303410988312	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3097000	3098000	0.000372445	sirR,fadE21	3097500.0	0.372445	0.0931884946696443	0.8813105235386386	False	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
NC_000962.3	3098000	3099000	2.6226e-05	fadE21,ltp1	3098500.0	0.026226	-0.5161035639867051	-0.806653187275474	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3099000	3100000	7.88542e-05	ltp1	3099500.0	0.0788542	-0.4234860463999231	-0.5500685060030214	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3100000	3101000	0.000235692	ltp1,Rv2791c	3100500.0	0.2356919999999999	-0.1474757002400278	0.2145819461209852	False	5	1	0	0	0	0	6	1	1	1	0	0	5	383	247
NC_000962.3	3101000	3102000	0.000163517	Rv2791c,Rv2792c	3101500.0	0.163517	-0.2744925720278904	-0.1373016328507303	False	4	1	0	0	0	0	5	1	2	1	0	0	4	693	454
NC_000962.3	3102000	3103000	7.86781e-05	Rv2792c,truB	3102500.0	0.0786781	-0.4237959552481647	-0.5509270678077587	False	4	1	0	0	0	0	2	1	1	1	0	0	4	157	105
NC_000962.3	3103000	3104000	0.000201008	truB,pptT,Rv2795c	3103500.0	0.201008	-0.2085141925308518	0.0454828113367113	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3104000	3105000	0.0006641	Rv2795c	3104500.0	0.6641	0.6064563262081146	2.303251711276717	False	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0
NC_000962.3	3105000	3106000	0.000367341	lppV,Rv2797c	3105500.0	0.367341	0.0842062416235029	0.8564263699248988	False	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0
NC_000962.3	3106000	3107000	0.000144683	Rv2797c	3106500.0	0.144683	-0.3076375081311479	-0.2291253297866956	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3107000	3108000	6.58291e-05	Rv2797c,Rv2798c,Rv2799	3107500.0	0.0658291	-0.4464082141411644	-0.6135713643953248	False	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
NC_000962.3	3108000	3109000	0.000432114	Rv2799,Rv2800	3108500.0	0.432114	0.1981967346794811	1.1722220756503574	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3109000	3110000	0.000462916	Rv2800	3109500.0	0.462916	0.2524035055116218	1.3223948224392288	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3110000	3111000	0.000477701	Rv2800,mazF9,mazE9,Rv2802c	3110500.0	0.477701	0.2784228259048819	1.394477935914765	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3111000	3112000	0.000715496	Rv2802c,Rv2803	3111500.0	0.715496	0.696905361780113	2.5538288976269814	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3112000	3113000	0.000562188	Rv2803,Rv2804c,Rv2805	3112500.0	0.562188	0.4271069193824178	1.8063877098889027	False	0	0	0	0	0	0	0	0	1	1	0	0	1	17	17
NC_000962.3	3113000	3114000	0.00025874	Rv2804c,Rv2805,Rv2806,Rv2807	3113500.0	0.2587399999999999	-0.1069147738670917	0.3269506711385136	False	1	1	0	0	0	0	2	1	2	1	0	0	1	18	18
NC_000962.3	3114000	3115000	0.000219137	Rv2807	3114500.0	0.219137	-0.1766099477280508	0.1338693358005595	False	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
NC_000962.3	3115000	3116000	0.000640715	Rv2808,Rv2809,Rv2810c	3115500.0	0.640715	0.5653023317951021	2.1892399690632973	False	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
NC_000962.3	3116000	3117000	5.22782e-05	Rv2810c,Rv2811,Rv2812	3116500.0	0.0522782	-0.47025570881259	-0.6796377196469746	False	0	0	0	0	0	0	3	1	2	1	0	0	0	0	0
NC_000962.3	3117000	3118000	0.000258422	Rv2812	3117500.0	0.258422	-0.1074744048366592	0.3254002869596015	False	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
NC_000962.3	3118000	3119000	0.000281289	Rv2812,Rv2813	3118500.0	0.281289	-0.0672320105564645	0.436886560604856	False	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
NC_000962.3	3119000	3120000	0.00068281	Rv2813	3119500.0	0.6828099999999999	0.6393830414301568	2.394470855891345	False	16	1	5	1	1	1	0	0	0	0	0	1	18	1118	671
NC_000962.3	3120000	3121000	7.8361e-05	Rv2814c	3120500.0	0.078361	-0.4243540023564978	-0.5524730641069195	False	29	1	4	1	1	1	1	1	1	1	0	0	26	547	379
NC_000962.3	3121000	3122000	0.0	Rv2814c,Rv2815c	3121500.0	0.0	-0.5622572803636845	-0.9345160032382342	False	20	1	3	1	1	1	1	1	2	1	0	0	20	36	32
NC_000962.3	3122000	3123000	9.42062e-05		3122500.0	0.0942062	-0.396468893428849	-0.4752210282839526	False	13	1	5	1	1	1	4	1	0	0	0	0	13	793	619
NC_000962.3	3123000	3124000	4.97281e-05	Rv2816c,Rv2817c	3123500.0	0.0497281	-0.4747434916286098	-0.6920705331521464	False	11	1	5	1	1	1	0	0	0	0	0	0	11	610	439
NC_000962.3	3124000	3125000	2.2824e-05	Rv2817c,Rv2818c	3124500.0	0.022824	-0.5220905594535885	-0.8232393727366694	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3125000	3126000	0.000120059	Rv2818c	3125500.0	0.120059	-0.3509719515104943	-0.3491777197915386	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3126000	3127000	1.56855e-05	Rv2818c,Rv2819c	3126500.0	0.0156855	-0.5346532188128911	-0.858042572300086	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3127000	3128000	3.871e-05	Rv2819c,Rv2820c	3127500.0	0.03871	-0.4941336488166368	-0.7457884196982949	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3128000	3129000	0.000271413	Rv2820c,Rv2821c,Rv2822c	3128500.0	0.271413	-0.0846122478377521	0.3887368934635375	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3129000	3130000	0.000153308	Rv2822c,Rv2823c	3129500.0	0.153308	-0.2924588379659893	-0.1870748155001553	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3130000	3131000	6.56531e-05	Rv2823c	3130500.0	0.0656530999999999	-0.4467179470048244	-0.6144294386578679	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3131000	3132000	6.54771e-05	Rv2823c,Rv2824c	3131500.0	0.0654771	-0.4470276798684844	-0.6152875129204102	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3132000	3133000	0.00134615	Rv2824c,Rv2825c	3132500.0	1.34615	1.8067591651816053	5.628533249727135	False	1	1	0	0	0	0	1	1	1	1	1	1	1	0	0
NC_000962.3	3133000	3134000	0.00134281	Rv2825c,Rv2826c	3133500.0	1.34281	1.80088128015533	5.612249340426609	False	1	1	0	0	0	0	1	1	1	1	1	1	1	8	8
NC_000962.3	3134000	3135000	0.000271413	Rv2826c,Rv2827c	3134500.0	0.271413	-0.0846122478377521	0.3887368934635375	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3135000	3136000	0.004962	Rv2827c,Rv2828c	3135500.0	4.962000000000001	8.170097659870116	23.257327694131423	True	1	1	0	0	0	0	1	1	1	1	5	6	1	7	7
NC_000962.3	3136000	3137000	0.000376493	Rv2828c,Rv2828A,vapC22	3136500.0	0.3764929999999999	0.1003123505338253	0.9010462315771208	False	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1
NC_000962.3	3137000	3138000	0.00103408	vapC22,vapB22,echA16	3137500.0	1.03408	1.2575640813043865	4.107060322956046	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3138000	3139000	1.3201e-05	echA16,ugpC	3138500.0	0.013201	-0.5390255557433647	-0.8701555581255828	False	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
NC_000962.3	3139000	3140000	0.000169149	ugpC,ugpB	3139500.0	0.169149	-0.264581120390769	-0.1098432564493628	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3140000	3141000	5.28041e-05	ugpB,ugpE	3140500.0	0.0528041	-0.469330205897824	-0.6770737352454336	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3141000	3142000	0.000218961	ugpE,ugpA	3141500.0	0.218961	-0.1769196805917109	0.1330112615380167	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3142000	3143000	3.96031e-05	ugpA,dinF	3142500.0	0.0396031	-0.4925619305181437	-0.7414341803580851	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3143000	3144000	9.20552e-05	dinF,Rv2837c	3143500.0	0.0920552	-0.4002543217796034	-0.4857080608903698	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3144000	3145000	0.00050956	Rv2837c,rbfA	3144500.0	0.50956	0.334489753764799	1.5498040037008392	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3145000	3146000	0.000227938	rbfA,infB	3145500.0	0.227938	-0.1611215446992323	0.1767779243496426	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3146000	3147000	0.000104552	infB	3146500.0	0.1045519999999999	-0.3782618805830871	-0.4247808879122789	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3147000	3148000	0.000576445	infB,Rv2840c	3147500.0	0.576445	0.4521970411846977	1.8758966005768103	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3148000	3149000	0.000117577	Rv2840c,nusA	3148500.0	0.117577	-0.3553398888264275	-0.3612785170621697	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3149000	3150000	7.79741e-05	nusA,Rv2842c	3149500.0	0.0779741	-0.425034886702805	-0.5543593648579296	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3150000	3151000	0.000192735	Rv2843,Rv2844	3150500.0	0.192735	-0.2230733969686902	0.0051484455752564	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3151000	3152000	0.000118457	Rv2844,proS	3151500.0	0.1184569999999999	-0.3537912245081273	-0.3569881457494565	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3152000	3153000	5.22761e-05	proS	3152500.0	0.0522761	-0.4702594044888042	-0.6796479580330618	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3153000	3154000	7.86781e-05	efpA	3153500.0	0.0786781	-0.4237959552481647	-0.5509270678077587	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3154000	3155000	1.3201e-05	efpA,cysG	3154500.0	0.013201	-0.5390255557433647	-0.8701555581255828	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3155000	3156000	8.94451e-05	cysG	3155500.0	0.0894451	-0.4048476953445982	-0.4984333997123175	False	2	1	1	1	1	1	1	1	0	0	0	0	2	0	0
NC_000962.3	3156000	3157000	3.94271e-05	cobB	3156500.0	0.0394271	-0.4928716633818038	-0.7422922546206278	False	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0
NC_000962.3	3157000	3158000	0.000243779	cobB,cobO	3157500.0	0.243779	-0.1332438271240118	0.2540094834004351	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3158000	3159000	9.20552e-05	cobO,Rv2850c	3158500.0	0.0920552	-0.4002543217796034	-0.4857080608903698	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3159000	3160000	0.000153308	Rv2850c	3159500.0	0.153308	-0.2924588379659893	-0.1870748155001553	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3160000	3161000	0.0	Rv2850c,Rv2851c,mqo	3160500.0	0.0	-0.5622572803636845	-0.9345160032382342	False	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
NC_000962.3	3161000	3162000	0.000116873	mqo	3161500.0	0.116873	-0.3565788202810676	-0.3647108141123406	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3162000	3163000	0.000619392	mqo,PE_PGRS48	3162500.0	0.6193919999999999	0.5277771394551978	2.0852813469030766	False	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0
NC_000962.3	3163000	3164000	0.000501111	PE_PGRS48	3163500.0	0.5011110000000001	0.3196208164633006	1.508611563676842	False	0	0	0	0	1	1	2	1	1	1	0	0	0	0	0
NC_000962.3	3164000	3165000	0.000351147	PE_PGRS48,Rv2854	3164500.0	0.351147	0.0557072984751462	0.7774737869270747	False	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0
NC_000962.3	3165000	3166000	0.000677301	Rv2854,mtr	3165500.0	0.677301	0.6296880508284343	2.367612156389369	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3166000	3167000	0.000191503	mtr,nicT	3166500.0	0.191503	-0.2252415270143105	-0.0008580742625426	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3167000	3168000	3.96031e-05	nicT	3167500.0	0.0396031	-0.4925619305181437	-0.7414341803580851	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3168000	3169000	0.000324745	Rv2857c	3168500.0	0.324745	0.0092438492345067	0.6487528967017717	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3169000	3170000	0.000245187	Rv2857c,aldC	3169500.0	0.245187	-0.1307659642147315	0.260874077500777	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3170000	3171000	0.000263845	aldC,Rv2859c	3170500.0	0.263845	-0.0979307609751341	0.3518397001741997	False	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
NC_000962.3	3171000	3172000	1.3201e-05	Rv2859c,glnA4	3171500.0	0.013201	-0.5390255557433647	-0.8701555581255828	False	4	1	1	1	1	1	1	1	1	1	0	0	4	43	18
NC_000962.3	3172000	3173000	0.000130954	glnA4	3172500.0	0.130954	-0.3317984313424477	-0.2960599976869755	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3173000	3174000	0.000380542	mapB	3173500.0	0.380542	0.1074379662438226	0.9207868150375504	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3174000	3175000	0.000587534	mapB,Rv2862c,vapB23,vapC23	3174500.0	0.587534	0.4717119714410969	1.929960154538949	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3175000	3176000	0.000215793	vapC23,Rv2864c	3175500.0	0.215793	-0.1824948721375917	0.1175659248122475	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3176000	3177000	0.0	Rv2864c	3176500.0	0.0	-0.5622572803636845	-0.9345160032382342	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3177000	3178000	0.00050956	Rv2864c,relF,relG	3177500.0	0.50956	0.334489753764799	1.5498040037008392	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3178000	3179000	0.000150492	relG,Rv2867c	3178500.0	0.150492	-0.29741456378455	-0.2008040037008392	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3179000	3180000	2.64021e-05	Rv2867c,gcpE	3179500.0	0.0264020999999999	-0.5157936551384635	-0.805794625470737	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3180000	3181000	0.000512024	gcpE,rip	3180500.0	0.512024	0.3388260138560397	1.5618170433764376	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3181000	3182000	0.0	rip,dxr	3181500.0	0.0	-0.5622572803636845	-0.9345160032382342	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3182000	3183000	1.3201e-05	dxr	3182500.0	0.013201	-0.5390255557433647	-0.8701555581255828	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3183000	3184000	7.90302e-05	dxr,vapB43,vapC43,mpt83	3183500.0	0.0790302	-0.423176313536263	-0.5492104317404787	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3184000	3185000	3.94271e-05	mpt83,dipZ	3184500.0	0.0394271	-0.4928716633818038	-0.7422922546206278	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3185000	3186000	2.64021e-05	dipZ	3185500.0	0.0264020999999999	-0.5157936551384635	-0.805794625470737	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3186000	3187000	2.64021e-05	dipZ	3186500.0	0.0264020999999999	-0.5157936551384635	-0.805794625470737	False	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
NC_000962.3	3187000	3188000	0.000479109	mpt70,Rv2876	3187500.0	0.479109	0.2809006888141623	1.401342530015107	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3188000	3189000	0.000624497	Rv2877c,mpt53	3188500.0	0.624497	0.5367611523471554	2.1101703759387624	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3189000	3190000	0.00084084	mpt53,Rv2879c,Rv2880c	3189500.0	0.84084	0.917491475772186	3.1649337860596907	False	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0
NC_000962.3	3190000	3191000	0.000330026	Rv2879c,Rv2880c,cdsA	3190500.0	0.330026	0.0185375949901244	0.6745	False	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3191000	3192000	0.000202592	cdsA,frr	3191500.0	0.202592	-0.2057265967579114	0.0532054796995959	False	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0
NC_000962.3	3192000	3193000	3.69694e-05	frr,pyrH	3192500.0	0.0369694	-0.4971968364444021	-0.7542745791379647	False	8	1	2	1	1	1	1	1	1	1	0	0	8	61	39
NC_000962.3	3193000	3194000	0.000315593	pyrH,Rv2884	3193500.0	0.315593	-0.0068622596758155	0.6041330350495495	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	3194000	3195000	0.000935337	Rv2884,Rv2885c	3194500.0	0.935337	1.0837916258703866	3.625646533715946	False	3	1	0	0	0	0	3	1	1	1	1	1	3	288	212
NC_000962.3	3195000	3196000	0.000358716	Rv2885c,Rv2886c	3195500.0	0.358716	0.0690275714583445	0.8143758556383586	False	2	1	0	0	0	0	3	1	2	1	0	0	2	410	309
NC_000962.3	3196000	3197000	3.96031e-05	Rv2886c,Rv2887,amiC	3196500.0	0.0396031	-0.4925619305181437	-0.7414341803580851	False	2	1	0	0	0	0	1	1	1	1	0	0	2	83	61
